ID,Date,LocationDescription,Arrest,Domestic,Beat,District,CommunityArea,Year,Latitude,Longitude
5577570,6/2/07 21:30,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,132,1,33,2007,41.86670735,-87.62596135
5578651,6/2/07 21:00,STREET,FALSE,FALSE,2522,25,20,2007,41.92112357,-87.73783167
5572558,6/2/07 20:00,CHURCH/SYNAGOGUE/PLACE OF WORSHIP,FALSE,FALSE,912,9,58,2007,41.8200691,-87.6993601
5573833,6/2/07 20:00,STREET,FALSE,FALSE,735,7,67,2007,41.75928161,-87.66378696
5575047,6/2/07 19:04,ATHLETIC CLUB,FALSE,FALSE,622,6,44,2007,41.73637809,-87.62763881
5579011,6/2/07 19:00,STREET,FALSE,FALSE,2032,20,3,2007,41.96917108,-87.6695951
5572564,6/2/07 18:20,STREET,FALSE,FALSE,2514,25,19,2007,41.93682698,-87.76898856
5573133,6/2/07 18:00,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,2513,25,25,2007,41.91491076,-87.77556357
5572502,6/2/07 15:30,STREET,FALSE,FALSE,1833,18,8,2007,41.8969013,-87.62004154
5576160,6/2/07 15:00,STREET,FALSE,FALSE,411,4,43,2007,41.75776732,-87.58557106
5572489,6/2/07 15:00,STREET,FALSE,FALSE,1032,10,30,2007,41.84438891,-87.70637576
5607655,6/2/07 13:00,STREET,FALSE,FALSE,2534,25,23,2007,41.90970963,-87.73034037
5637663,6/2/07 13:00,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,623,6,44,2007,41.75065678,-87.62809445
5572647,6/2/07 13:00,STREET,FALSE,FALSE,825,8,66,2007,41.78019123,-87.69084373
5579535,6/2/07 10:30,RESIDENCE-GARAGE,FALSE,FALSE,1023,10,30,2007,41.85392722,-87.69084777
5581765,6/2/07 10:00,OTHER,FALSE,FALSE,834,8,70,2007,41.74149588,-87.71421504
5574691,6/2/07 9:00,STREET,FALSE,FALSE,624,6,69,2007,41.75698228,-87.61128688
5573908,6/2/07 7:00,STREET,FALSE,FALSE,725,7,67,2007,41.77927992,-87.66436357
5573564,6/2/07 6:00,STREET,FALSE,FALSE,2525,25,22,2007,41.91735992,-87.71934487
5578945,6/2/07 6:00,STREET,FALSE,FALSE,2532,25,25,2007,41.9131381,-87.7655086
5580998,6/2/07 6:00,STREET,FALSE,FALSE,922,9,59,2007,41.82581506,-87.66631188
5572431,6/2/07 5:55,STREET,FALSE,TRUE,711,7,68,2007,41.79099123,-87.63193556
5572317,6/2/07 5:00,STREET,FALSE,FALSE,1531,15,25,2007,41.89695051,-87.74600113
5572312,6/2/07 4:45,STREET,FALSE,FALSE,233,2,40,2007,41.78905596,-87.62247042
5572226,6/2/07 4:17,DRIVEWAY - RESIDENTIAL,FALSE,FALSE,412,4,48,2007,41.73488237,-87.57673569
5572235,6/2/07 3:44,STREET,FALSE,FALSE,211,2,35,2007,41.82424733,-87.62627116
5572160,6/2/07 3:00,STREET,FALSE,FALSE,1232,12,28,2007,41.86393131,-87.65109903
5572473,6/2/07 2:30,STREET,FALSE,FALSE,1924,19,6,2007,41.94361789,-87.65798391
5572474,6/2/07 1:30,STREET,FALSE,FALSE,835,8,66,2007,41.76063473,-87.68195997
5576919,6/2/07 1:00,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,624,6,69,2007,41.75144303,-87.60068456
5571947,6/2/07 0:30,RESIDENTIAL YARD (FRONT/BACK),FALSE,FALSE,832,8,66,2007,41.7713171,-87.67981734
5574067,6/2/07 0:01,DRIVEWAY - RESIDENTIAL,FALSE,FALSE,1311,13,24,2007,41.89855099,-87.69569
5575170,6/2/07 0:00,STREET,FALSE,FALSE,432,4,52,2007,41.72060445,-87.53664701
5631946,6/1/07 23:30,STREET,FALSE,FALSE,923,9,60,2007,41.84153197,-87.64408534
5595376,6/1/07 23:00,STREET,FALSE,FALSE,431,4,51,2007,41.72175287,-87.57913152
5571757,6/1/07 23:00,STREET,FALSE,FALSE,1822,18,8,2007,41.90723968,-87.65088792
5580595,6/1/07 22:45,STREET,FALSE,FALSE,1113,11,26,2007,41.87940792,-87.73774177
5576381,6/1/07 22:00,STREET,FALSE,FALSE,1712,17,14,2007,41.97025192,-87.7208744
5573427,6/1/07 21:00,STREET,FALSE,FALSE,614,6,71,2007,41.74629694,-87.66591169
5645514,6/1/07 21:00,STREET,FALSE,FALSE,812,8,64,2007,41.77489219,-87.77885706
5572518,6/1/07 21:00,STREET,FALSE,FALSE,1212,12,28,2007,41.88573289,-87.64993067
5571640,6/1/07 20:15,GAS STATION,FALSE,FALSE,1611,16,10,2007,41.99722637,-87.78757777
5571305,6/1/07 19:45,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,813,8,62,2007,41.79310719,-87.72330448
5572294,6/1/07 18:00,STREET,FALSE,FALSE,1211,12,28,2007,41.87753635,-87.6644671
5577430,6/1/07 18:00,STREET,FALSE,FALSE,934,9,61,2007,41.79439273,-87.64715032
5572449,6/1/07 17:00,STREET,FALSE,FALSE,2534,25,23,2007,41.9051205,-87.73596732
5571719,6/1/07 17:00,STREET,FALSE,FALSE,1913,19,5,2007,41.93862512,-87.688348
5571110,6/1/07 16:30,STREET,FALSE,FALSE,414,4,46,2007,41.74559814,-87.57329727
5571124,6/1/07 15:45,STREET,FALSE,FALSE,823,8,66,2007,41.77636472,-87.69956341
5575155,6/1/07 15:00,STREET,FALSE,FALSE,421,4,43,2007,41.75541149,-87.5515802
5571340,6/1/07 15:00,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,935,9,37,2007,41.81243701,-87.63360911
5896531,6/1/07 14:30,STREET,FALSE,FALSE,2132,2,41,2007,41.79435451,-87.58058029
5572370,6/1/07 14:30,PARKING LOT/GARAGE(NON.RESID.),TRUE,FALSE,1114,11,26,2007,41.88560086,-87.73022192
5571019,6/1/07 13:00,STREET,FALSE,FALSE,2535,25,23,2007,41.90982874,-87.7206992
5581912,6/1/07 13:00,STREET,FALSE,FALSE,1034,10,31,2007,41.8483054,-87.68568122
5570956,6/1/07 13:00,STREET,FALSE,FALSE,913,9,58,2007,41.82534576,-87.70978294
5571199,6/1/07 13:00,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,531,5,49,2007,41.68710995,-87.61227372
5573943,6/1/07 11:00,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,1323,13,24,2007,41.88917801,-87.64597528
5572531,6/1/07 11:00,STREET,FALSE,FALSE,722,7,68,2007,41.7743217,-87.63181659
5570992,6/1/07 10:30,STREET,FALSE,FALSE,1121,11,23,2007,41.89945011,-87.71507924
5664220,6/1/07 10:30,AIRPORT/AIRCRAFT,FALSE,FALSE,1651,16,76,2007,41.97620017,-87.90531241
5571075,6/1/07 10:00,STREET,FALSE,FALSE,722,7,69,2007,41.77036573,-87.62844315
5571147,6/1/07 10:00,STREET,FALSE,FALSE,313,3,42,2007,41.783974,-87.60372059
5572272,6/1/07 9:30,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,722,7,68,2007,41.77064833,-87.63743602
5581786,6/1/07 9:00,STREET,FALSE,FALSE,832,8,66,2007,41.76815993,-87.68736407
5592671,6/1/07 9:00,STREET,FALSE,FALSE,1411,14,22,2007,41.93086364,-87.69015713
5595920,6/1/07 9:00,STREET,FALSE,FALSE,1531,15,25,2007,41.90219001,-87.75099664
5572177,6/1/07 8:45,STREET,FALSE,FALSE,532,5,53,2007,41.67419442,-87.62185063
5598124,6/1/07 8:00,STREET,TRUE,FALSE,711,7,68,2007,41.7891066,-87.63882419
5578914,6/1/07 7:30,STREET,FALSE,FALSE,322,3,69,2007,41.7693796,-87.61896328
5571114,6/1/07 7:30,STREET,FALSE,FALSE,324,3,43,2007,41.76160094,-87.58723459
5571117,6/1/07 7:00,STREET,FALSE,FALSE,1223,12,31,2007,41.85511181,-87.66992782
5572877,6/1/07 5:45,GAS STATION,FALSE,FALSE,821,8,57,2007,41.8072107,-87.71571748
5569163,6/1/07 4:50,STREET,FALSE,FALSE,2534,25,23,2007,41.90454127,-87.72650979
5569688,6/1/07 3:30,STREET,FALSE,FALSE,2531,25,25,2007,41.90720958,-87.77538815
5573006,6/1/07 3:20,STREET,FALSE,FALSE,1212,12,28,2007,41.886039,-87.64879997
5573017,6/1/07 3:00,STREET,TRUE,FALSE,2433,24,77,2007,41.99643095,-87.67037508
5568799,6/1/07 3:00,STREET,FALSE,FALSE,233,2,40,2007,41.79058387,-87.61926694
5570972,6/1/07 2:00,STREET,FALSE,FALSE,1133,11,27,2007,41.87530123,-87.71414807
5575013,6/1/07 1:00,STREET,FALSE,FALSE,1111,11,23,2007,41.9015047,-87.73512677
5616116,6/1/07 0:50,STREET,FALSE,FALSE,822,8,63,2007,41.79610684,-87.70500191
5571137,6/1/07 0:00,STREET,FALSE,FALSE,825,8,66,2007,41.77690602,-87.69226601
5571227,5/31/07 23:00,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,2332,19,6,2007,41.94040906,-87.65087986
5570578,5/31/07 23:00,STREET,FALSE,FALSE,932,9,61,2007,41.79967299,-87.66488134
5573786,5/31/07 22:30,STREET,FALSE,FALSE,234,2,40,2007,41.79221048,-87.61606221
5569747,5/31/07 22:30,STREET,TRUE,FALSE,1812,18,7,2007,41.92501589,-87.64889425
5569381,5/31/07 21:28,STREET,FALSE,FALSE,712,7,68,2007,41.7868044,-87.64754659
5571812,5/31/07 21:00,PARKING LOT/GARAGE(NON.RESID.),TRUE,FALSE,433,4,55,2007,41.67888515,-87.54020009
5570421,5/31/07 21:00,STREET,FALSE,FALSE,2531,25,25,2007,41.90837334,-87.77542945
5570692,5/31/07 20:25,STREET,FALSE,FALSE,1411,14,22,2007,41.93197425,-87.69938876
5577527,5/31/07 20:00,GAS STATION,FALSE,FALSE,1431,14,22,2007,41.92497225,-87.6877947
5569348,5/31/07 20:00,STREET,FALSE,FALSE,1723,17,16,2007,41.96086039,-87.72588013
5569999,5/31/07 19:30,STREET,FALSE,FALSE,2132,2,41,2007,41.79640141,-87.59022334
5580798,5/31/07 19:00,STREET,FALSE,FALSE,812,8,64,2007,41.77969689,-87.7619394
5570831,5/31/07 18:30,RESIDENCE-GARAGE,FALSE,FALSE,1824,18,8,2007,41.90076105,-87.62424856
5569107,5/31/07 18:10,STREET,FALSE,FALSE,414,4,46,2007,41.74637696,-87.57238297
5568542,5/31/07 18:00,STREET,FALSE,FALSE,221,2,38,2007,41.81595332,-87.61992432
5569672,5/31/07 18:00,DRIVEWAY - RESIDENTIAL,FALSE,FALSE,1622,16,15,2007,41.96213442,-87.76959993
5612083,5/31/07 17:00,STREET,FALSE,FALSE,931,9,61,2007,41.80503087,-87.6693187
5569117,5/31/07 17:00,STREET,FALSE,FALSE,414,4,46,2007,41.7515153,-87.56881512
5572247,5/31/07 17:00,STREET,FALSE,FALSE,223,2,38,2007,41.80649538,-87.6087762
5569345,5/31/07 17:00,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,724,7,67,2007,41.77942326,-87.65464628
5570460,5/31/07 17:00,STREET,FALSE,FALSE,2131,2,41,2007,41.79779947,-87.60325207
5569404,5/31/07 16:40,OTHER,FALSE,FALSE,2512,25,19,2007,41.92375541,-87.78928835
5571472,5/31/07 16:00,STREET,FALSE,FALSE,1213,12,28,2007,41.87666961,-87.65471992
5581024,5/31/07 16:00,STREET,FALSE,FALSE,824,8,63,2007,41.78680494,-87.68643625
5578465,5/31/07 16:00,STREET,FALSE,FALSE,1132,11,26,2007,41.87091341,-87.72549517
5581066,5/31/07 11:40,STREET,FALSE,FALSE,1034,10,31,2007,41.84480598,-87.68559541
5569601,5/31/07 11:24,RESIDENCE,TRUE,FALSE,233,2,68,2007,41.79410194,-87.62992504
5568846,5/31/07 10:00,OTHER,FALSE,FALSE,2013,20,77,2007,41.98522521,-87.66026616
5568920,5/31/07 10:00,OTHER,FALSE,FALSE,2013,20,77,2007,41.98522521,-87.66026616
5568942,5/31/07 10:00,OTHER,FALSE,FALSE,2013,20,77,2007,41.98522521,-87.66026616
5567550,5/31/07 9:15,STREET,FALSE,FALSE,915,9,61,2007,41.80133295,-87.67528004
5569499,5/31/07 8:30,STREET,FALSE,FALSE,2132,2,39,2007,41.8086869,-87.59182367
5568489,5/31/07 8:00,STREET,FALSE,FALSE,2323,19,3,2007,41.95795407,-87.64649039
5571140,5/31/07 7:00,STREET,FALSE,FALSE,824,8,63,2007,41.79176825,-87.6813845
5569354,5/31/07 7:00,STREET,FALSE,FALSE,1013,10,30,2007,41.84797531,-87.72727222
5568467,5/31/07 7:00,STREET,FALSE,FALSE,1125,11,27,2007,41.87605271,-87.69600916
5569096,5/31/07 6:00,STREET,FALSE,FALSE,825,8,66,2007,41.77589445,-87.68707016
5566224,5/31/07 5:30,STREET,TRUE,FALSE,2222,22,71,2007,41.73590032,-87.64799679
5566271,5/31/07 4:00,STREET,FALSE,FALSE,822,8,65,2007,41.7859067,-87.71774434
5567523,5/31/07 2:30,STREET,FALSE,FALSE,824,8,63,2007,41.78818414,-87.68525266
5566315,5/31/07 0:15,STREET,FALSE,FALSE,1912,19,5,2007,41.95960386,-87.68821002
5565927,5/31/07 0:00,STREET,FALSE,FALSE,715,7,67,2007,41.79345079,-87.67326673
5566350,5/30/07 23:00,STREET,FALSE,FALSE,2535,25,23,2007,41.9046409,-87.72407699
5565916,5/30/07 22:00,STREET,FALSE,FALSE,2515,25,19,2007,41.92648228,-87.762535
5569201,5/30/07 22:00,STREET,FALSE,FALSE,1512,15,25,2007,41.88436565,-87.7746505
5566186,5/30/07 21:30,STREET,FALSE,FALSE,2523,25,21,2007,41.93201499,-87.71746236
5566443,5/30/07 21:22,STREET,FALSE,FALSE,1422,14,23,2007,41.90558701,-87.71573637
5565810,5/30/07 21:00,STREET,FALSE,FALSE,1523,15,25,2007,41.88731667,-87.75543225
5566884,5/30/07 21:00,STREET,FALSE,FALSE,1421,14,22,2007,41.917438,-87.6924524
5565850,5/30/07 21:00,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,1831,18,8,2007,41.89407542,-87.63578927
5567546,5/30/07 20:30,OTHER,FALSE,FALSE,1812,18,7,2007,41.92276806,-87.6396952
5568402,5/30/07 20:00,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,634,6,44,2007,41.73606085,-87.62558686
5567343,5/30/07 20:00,STREET,FALSE,FALSE,624,6,69,2007,41.75605387,-87.5981729
5566009,5/30/07 20:00,STREET,FALSE,FALSE,1633,16,17,2007,41.9510297,-87.78340989
5568077,5/30/07 20:00,STREET,FALSE,FALSE,511,5,50,2007,41.7196087,-87.59335045
5568062,5/30/07 20:00,STREET,FALSE,FALSE,333,3,43,2007,41.7642369,-87.57488075
5567491,5/30/07 20:00,STREET,FALSE,FALSE,533,5,54,2007,41.65809155,-87.61582148
5565717,5/30/07 19:00,STREET,FALSE,FALSE,931,9,61,2007,41.80244148,-87.66952882
5569242,5/30/07 18:00,STREET,FALSE,FALSE,1533,15,25,2007,41.87565853,-87.75368668
5571791,5/30/07 17:00,STREET,FALSE,FALSE,612,6,71,2007,41.75598028,-87.65957353
5571533,5/30/07 17:00,ALLEY,FALSE,FALSE,1531,15,25,2007,41.8939371,-87.74649152
5566720,5/30/07 16:30,OTHER,FALSE,FALSE,434,4,51,2007,41.70621498,-87.55979379
5565664,5/30/07 15:30,STREET,FALSE,FALSE,1213,12,28,2007,41.8779353,-87.65482036
5568399,5/30/07 15:00,STREET,FALSE,FALSE,532,5,53,2007,41.67420052,-87.62150649
5567351,5/30/07 14:25,"SCHOOL, PUBLIC, GROUNDS",FALSE,FALSE,722,7,68,2007,41.76977921,-87.63711916
5585209,5/30/07 14:00,STREET,FALSE,FALSE,1122,11,26,2007,41.88087214,-87.72287804
5942526,5/30/07 14:00,OTHER,FALSE,FALSE,1824,18,8,2007,41.90160805,-87.63123686
5569299,5/30/07 13:15,STREET,FALSE,FALSE,1013,10,29,2007,41.84783426,-87.72967022
5567357,5/30/07 11:25,STREET,TRUE,FALSE,815,8,57,2007,41.79757415,-87.73201249
5571364,5/30/07 11:00,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,825,8,66,2007,41.77876944,-87.68348131
5566366,5/30/07 10:00,STREET,FALSE,FALSE,524,5,53,2007,41.67494809,-87.65994346
5571049,5/30/07 9:00,STREET,FALSE,FALSE,1923,19,6,2007,41.954447,-87.67077728
5580576,5/30/07 8:31,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,1124,11,27,2007,41.87847282,-87.70793013
5572766,5/30/07 8:00,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,1822,18,8,2007,41.90874012,-87.6521651
5566048,5/30/07 7:00,APARTMENT,FALSE,FALSE,422,4,46,2007,41.74885145,-87.56483034
5579099,5/30/07 7:00,STREET,TRUE,FALSE,1512,15,25,2007,41.88228215,-87.77003063
5570228,5/30/07 7:00,STREET,FALSE,FALSE,631,6,44,2007,41.74566395,-87.60032153
5565621,5/30/07 6:45,PARKING LOT/GARAGE(NON.RESID.),TRUE,FALSE,2212,22,72,2007,41.70641936,-87.66877063
5575990,5/30/07 6:30,STREET,FALSE,FALSE,1624,16,15,2007,41.95496931,-87.76073312
5567262,5/30/07 6:00,STREET,FALSE,FALSE,813,8,65,2007,41.77709127,-87.72897394
5569968,5/30/07 5:30,GAS STATION,FALSE,FALSE,613,6,71,2007,41.74536644,-87.64403386
5563143,5/30/07 2:00,STREET,FALSE,FALSE,722,7,68,2007,41.77821269,-87.63354866
5571776,5/30/07 2:00,STREET,FALSE,FALSE,614,6,71,2007,41.74285775,-87.67102963
5565458,5/30/07 1:30,STREET,FALSE,FALSE,1912,19,5,2007,41.95013517,-87.67879174
5564335,5/30/07 0:01,STREET,FALSE,FALSE,1622,16,11,2007,41.9794273,-87.78523623
5565162,5/30/07 0:00,STREET,FALSE,FALSE,2521,25,19,2007,41.92885628,-87.75164718
5565626,5/29/07 23:00,STREET,FALSE,FALSE,1322,13,24,2007,41.89716563,-87.66962132
5563278,5/29/07 23:00,STREET,FALSE,FALSE,1923,19,5,2007,41.95683057,-87.67534821
5564536,5/29/07 22:30,STREET,FALSE,FALSE,323,3,69,2007,41.76568787,-87.61008594
5563108,5/29/07 22:30,STREET,FALSE,FALSE,1932,19,6,2007,41.9353152,-87.6470972
5569652,5/29/07 22:00,STREET,FALSE,FALSE,1712,17,13,2007,41.98077314,-87.71625348
5564787,5/29/07 21:00,STREET,FALSE,FALSE,523,5,53,2007,41.66099319,-87.64605059
5563030,5/29/07 21:00,RESIDENCE,FALSE,FALSE,231,2,38,2007,41.8036879,-87.62415357
5568749,5/29/07 20:30,STREET,FALSE,FALSE,2011,20,2,2007,41.98472928,-87.69449977
5567230,5/29/07 20:00,STREET,FALSE,FALSE,832,8,66,2007,41.76521918,-87.68707833
5584425,5/29/07 20:00,STREET,FALSE,FALSE,733,7,68,2007,41.76125147,-87.65295016
5564144,5/29/07 20:00,STREET,FALSE,FALSE,722,7,68,2007,41.77154504,-87.63596731
5567088,5/29/07 19:00,STREET,FALSE,FALSE,1731,17,16,2007,41.94128394,-87.72862787
5567279,5/29/07 18:00,STREET,FALSE,FALSE,824,8,63,2007,41.78671261,-87.68369078
5562921,5/29/07 17:30,STREET,FALSE,FALSE,631,6,44,2007,41.74785532,-87.60529137
5563256,5/29/07 17:00,STREET,FALSE,FALSE,1332,13,28,2007,41.88402526,-87.68095055
5595806,5/29/07 17:00,STREET,FALSE,FALSE,1113,11,25,2007,41.8778676,-87.74504126
5583049,5/29/07 17:00,STREET,FALSE,FALSE,2132,2,41,2007,41.7940101,-87.58794432
5563994,5/29/07 16:30,STREET,FALSE,FALSE,2525,25,20,2007,41.92361216,-87.72934228
5562912,5/29/07 16:00,RESIDENCE-GARAGE,FALSE,FALSE,214,2,38,2007,41.82313077,-87.62144059
5563686,5/29/07 16:00,STREET,FALSE,FALSE,1722,17,16,2007,41.95483102,-87.7310255
5562768,5/29/07 14:30,GAS STATION,FALSE,FALSE,814,8,56,2007,41.80926043,-87.74334019
5564835,5/29/07 14:25,STREET,FALSE,FALSE,324,3,69,2007,41.76581507,-87.59599044
5563081,5/29/07 14:00,STREET,TRUE,FALSE,724,7,67,2007,41.76897186,-87.65771471
5562747,5/29/07 13:00,STREET,FALSE,FALSE,1033,10,30,2007,41.84798649,-87.70283921
5562807,5/29/07 11:00,PARKING LOT/GARAGE(NON.RESID.),TRUE,FALSE,1632,16,17,2007,41.95279376,-87.78733569
5563307,5/29/07 10:00,STREET,FALSE,FALSE,623,6,69,2007,41.75667021,-87.61623085
5561974,5/29/07 10:00,STREET,FALSE,FALSE,2024,20,3,2007,41.97168328,-87.65525311
5562112,5/29/07 10:00,PARK PROPERTY,FALSE,FALSE,824,8,63,2007,41.7937484,-87.68456219
5562309,5/29/07 9:30,STREET,FALSE,FALSE,1824,18,8,2007,41.9080115,-87.63142753
5561831,5/29/07 9:30,STREET,FALSE,FALSE,324,3,43,2007,41.76203719,-87.59103416
5563784,5/29/07 9:00,RESIDENCE-GARAGE,FALSE,FALSE,232,2,40,2007,41.80116746,-87.61953088
5561522,5/29/07 8:00,STREET,FALSE,FALSE,313,3,42,2007,41.78219242,-87.61495659
5562764,5/29/07 8:00,STREET,FALSE,FALSE,712,7,68,2007,41.78848319,-87.64972881
5564706,5/29/07 8:00,OTHER,FALSE,FALSE,722,7,68,2007,41.7797855,-87.6358597
5562940,5/29/07 7:30,STREET,FALSE,FALSE,923,9,60,2007,41.83851019,-87.65092141
5562180,5/29/07 6:15,STREET,FALSE,FALSE,623,6,69,2007,41.756246,-87.63242762
5570355,5/29/07 6:00,STREET,FALSE,FALSE,2112,2,35,2007,41.83711315,-87.62327091
5561477,5/29/07 6:00,STREET,FALSE,FALSE,2512,25,19,2007,41.91754456,-87.78511205
5563534,5/29/07 6:00,STREET,FALSE,FALSE,1331,13,27,2007,41.88552646,-87.70458188
5565783,5/29/07 2:00,STREET,FALSE,FALSE,2322,19,3,2007,41.96061293,-87.65243281
5560398,5/29/07 1:30,STREET,FALSE,FALSE,312,3,69,2007,41.77893129,-87.61744942
5560488,5/29/07 1:00,DRIVEWAY - RESIDENTIAL,FALSE,FALSE,2532,25,25,2007,41.91382853,-87.76086218
5568734,5/29/07 0:01,ALLEY,FALSE,FALSE,1222,12,31,2007,41.85637279,-87.66260269
5562969,5/29/07 0:00,OTHER,FALSE,FALSE,831,8,66,2007,41.77284044,-87.69796308
5562204,5/29/07 0:00,STREET,FALSE,FALSE,312,3,42,2007,41.77462318,-87.61443983
5563847,5/28/07 23:30,STREET,FALSE,FALSE,1121,11,23,2007,41.90023215,-87.7079713
5562136,5/28/07 22:30,STREET,FALSE,FALSE,132,1,32,2007,41.87427709,-87.62614226
5576322,5/28/07 22:30,STREET,FALSE,FALSE,2324,19,6,2007,41.94918075,-87.64969451
5562963,5/28/07 22:00,STREET,FALSE,FALSE,1821,18,8,2007,41.90594732,-87.63313998
5564281,5/28/07 22:00,STREET,FALSE,FALSE,2413,24,2,2007,41.99462787,-87.68963691
5561100,5/28/07 21:00,STREET,FALSE,FALSE,2112,1,35,2007,41.84175567,-87.62314619
5564900,5/28/07 20:30,STREET,FALSE,FALSE,1112,11,23,2007,41.90103808,-87.72518017
5562464,5/28/07 20:04,STREET,FALSE,FALSE,1113,11,26,2007,41.88547984,-87.73594466
5562882,5/28/07 20:00,STREET,FALSE,FALSE,911,9,63,2007,41.79469874,-87.68909629
5560727,5/28/07 19:00,STREET,FALSE,FALSE,2513,25,25,2007,41.90930886,-87.78678796
5582472,5/28/07 18:00,STREET,FALSE,FALSE,2133,2,42,2007,41.78581929,-87.60087998
5686205,5/28/07 17:30,DRIVEWAY - RESIDENTIAL,TRUE,FALSE,532,5,53,2007,41.67561614,-87.61789634
5746266,5/28/07 17:30,STREET,FALSE,FALSE,2534,25,23,2007,41.90636517,-87.72787747
5560388,5/28/07 16:00,STREET,FALSE,FALSE,1024,10,30,2007,41.85161908,-87.70821381
5560334,5/28/07 16:00,STREET,FALSE,FALSE,2534,25,23,2007,41.90999767,-87.73136632
5560283,5/28/07 16:00,STREET,TRUE,FALSE,1411,14,21,2007,41.93223236,-87.70390656
5560342,5/28/07 15:30,STREET,FALSE,FALSE,2323,19,3,2007,41.95795407,-87.64649039
5560382,5/28/07 15:00,STREET,FALSE,FALSE,1322,13,24,2007,41.90235124,-87.67708699
5568480,5/28/07 14:00,STREET,FALSE,FALSE,2511,25,19,2007,41.93813252,-87.79046727
5564876,5/28/07 13:30,STREET,FALSE,FALSE,334,3,43,2007,41.76444356,-87.56468462
5560663,5/28/07 12:39,CTA GARAGE / OTHER PROPERTY,FALSE,FALSE,815,8,62,2007,41.79844291,-87.72345926
5560349,5/28/07 12:00,OTHER,FALSE,FALSE,1414,14,22,2007,41.92415401,-87.69754804
5570722,5/28/07 8:00,STREET,FALSE,FALSE,612,6,71,2007,41.75169156,-87.65362283
5560182,5/28/07 4:30,STREET,FALSE,FALSE,1533,15,25,2007,41.86593224,-87.7497655
5566795,5/28/07 3:30,STREET,FALSE,FALSE,1014,10,29,2007,41.8599704,-87.72362752
5564316,5/28/07 2:00,STREET,FALSE,FALSE,2413,24,2,2007,41.99090162,-87.69956582
5559643,5/28/07 1:00,RESIDENTIAL YARD (FRONT/BACK),FALSE,FALSE,925,9,37,2007,41.82216207,-87.63305198
5624215,5/28/07 0:01,STREET,FALSE,FALSE,911,9,63,2007,41.80262637,-87.69389854
5560973,5/28/07 0:01,STREET,FALSE,FALSE,913,9,58,2007,41.82270278,-87.70420264
5560105,5/28/07 0:01,SIDEWALK,FALSE,FALSE,733,7,68,2007,41.76618338,-87.64793852
5559427,5/28/07 0:00,STREET,FALSE,FALSE,613,6,71,2007,41.74458679,-87.64765891
5559979,5/28/07 0:00,STREET,FALSE,FALSE,311,3,40,2007,41.78292612,-87.62040054
5559066,5/28/07 0:00,STREET,FALSE,FALSE,1813,18,7,2007,41.91096263,-87.64841985
5563065,5/27/07 23:59,STREET,FALSE,FALSE,2332,19,6,2007,41.94213625,-87.64371231
5560278,5/27/07 23:30,STREET,FALSE,FALSE,1414,14,22,2007,41.92491775,-87.70217788
5559053,5/27/07 23:30,STREET,FALSE,FALSE,1511,15,25,2007,41.89243526,-87.76544959
5562871,5/27/07 23:00,STREET,FALSE,FALSE,2133,2,42,2007,41.78574261,-87.60133552
5559424,5/27/07 23:00,STREET,FALSE,FALSE,1012,10,29,2007,41.85883647,-87.73500333
5564610,5/27/07 23:00,STREET,TRUE,FALSE,1731,17,16,2007,41.93906381,-87.73753982
5564594,5/27/07 22:03,STREET,TRUE,FALSE,712,7,68,2007,41.78605311,-87.65088031
5560686,5/27/07 22:00,STREET,FALSE,FALSE,1433,14,24,2007,41.9071721,-87.66223652
5559021,5/27/07 21:50,STREET,TRUE,FALSE,532,5,53,2007,41.67545217,-87.61889013
5569195,5/27/07 21:00,STREET,FALSE,FALSE,911,9,58,2007,41.8065173,-87.68451775
5560430,5/27/07 21:00,STREET,FALSE,FALSE,825,8,66,2007,41.77570668,-87.68979598
5560144,5/27/07 21:00,STREET,FALSE,FALSE,2534,25,23,2007,41.90637388,-87.72744757
5560681,5/27/07 21:00,STREET,FALSE,FALSE,821,8,58,2007,41.81799805,-87.70451282
5564932,5/27/07 20:30,STREET,FALSE,FALSE,1832,18,8,2007,41.89902769,-87.62842209
5563645,5/27/07 20:30,STREET,FALSE,FALSE,2523,25,21,2007,41.93702257,-87.71836977
5560220,5/27/07 19:00,STREET,FALSE,FALSE,2534,25,23,2007,41.90782413,-87.73396934
5601134,5/27/07 19:00,STREET,FALSE,FALSE,932,9,61,2007,41.79730458,-87.66817357
